Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
PARC LIFE,"1,220,000",936.47,"1,303",Aug-24,SEMBAWANG CRESCENT,Resale,Strata,87,"14,023",-,Executive Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,11 to 15
THE FLORAVALE,"1,320,000","1,334.74",989,Aug-24,WESTWOOD AVENUE,Resale,Strata,124,"10,645",-,Executive Condominium,1,99 yrs lease commencing from 1997,22,Outside Central Region,06 to 10
NORTHWAVE,"1,320,000","1,119.46","1,179",Aug-24,WOODLANDS VIEW,Resale,Strata,104,"12,692",-,Executive Condominium,1,99 yrs lease commencing from 2015,25,Outside Central Region,01 to 05
NORTH GAIA,"1,236,000",979.52,"1,262",Aug-24,YISHUN CLOSE,New Sale,Strata,91,"13,582",-,Executive Condominium,1,99 yrs lease commencing from 2021,27,Outside Central Region,01 to 05
THE TAMPINES TRILLIANT,"2,030,000","1,582.31","1,283",Aug-24,TAMPINES CENTRAL 7,Resale,Strata,147,"13,810",-,Executive Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,01 to 05
BLOSSOM RESIDENCES,"1,975,000","1,797.59","1,099",Aug-24,SEGAR ROAD,Resale,Strata,167,"11,826",-,Executive Condominium,1,99 yrs lease commencing from 2011,23,Outside Central Region,16 to 20
THE TERRACE,"1,680,000","1,173.28","1,432",Aug-24,EDGEDALE PLAINS,Resale,Strata,109,"15,413",-,Executive Condominium,1,99 yrs lease commencing from 2013,19,Outside Central Region,06 to 10
THE QUINTET,"1,180,000","1,270.15",929,Aug-24,CHOA CHU KANG STREET 64,Resale,Strata,118,"10,000",-,Executive Condominium,1,99 yrs lease commencing from 2003,23,Outside Central Region,01 to 05
SOL ACRES,"1,450,000","1,044.11","1,389",Aug-24,CHOA CHU KANG GROVE,Resale,Strata,97,"14,948",-,Executive Condominium,1,99 yrs lease commencing from 2014,23,Outside Central Region,06 to 10
BELYSA,"1,370,000","1,033.34","1,326",Aug-24,PASIR RIS DRIVE 1,Resale,Strata,96,"14,271",-,Executive Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,11 to 15
INZ RESIDENCE,"1,420,000",968.76,"1,466",Aug-24,CHOA CHU KANG AVENUE 5,Resale,Strata,90,"15,778",-,Executive Condominium,1,99 yrs lease commencing from 2015,23,Outside Central Region,06 to 10
TREASURE CREST,"1,588,000","1,076.4","1,475",Aug-24,ANCHORVALE CRESCENT,Resale,Strata,100,"15,880",-,Executive Condominium,1,99 yrs lease commencing from 2015,19,Outside Central Region,06 to 10
NORTHWAVE,"1,170,000",979.52,"1,194",Aug-24,WOODLANDS VIEW,Resale,Strata,91,"12,857",-,Executive Condominium,1,99 yrs lease commencing from 2015,25,Outside Central Region,01 to 05
TWIN WATERFALLS,"1,420,000","1,001.05","1,419",Aug-24,PUNGGOL WALK,Resale,Strata,93,"15,269",-,Executive Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
THE QUINTET,"1,700,000","1,560.78","1,089",Aug-24,CHOA CHU KANG STREET 64,Resale,Strata,145,"11,724",-,Executive Condominium,1,99 yrs lease commencing from 2003,23,Outside Central Region,11 to 15
TWIN WATERFALLS,"1,328,000",914.94,"1,451",Aug-24,PUNGGOL WALK,Resale,Strata,85,"15,624",-,Executive Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
TREASURE CREST,"1,400,000",958,"1,461",Aug-24,ANCHORVALE CRESCENT,Resale,Strata,89,"15,730",-,Executive Condominium,1,99 yrs lease commencing from 2015,19,Outside Central Region,01 to 05
CITYLIFE@TAMPINES,"2,080,000","1,646.89","1,263",Aug-24,TAMPINES CENTRAL 7,Resale,Strata,153,"13,595",-,Executive Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,01 to 05
NORTHOAKS,"1,060,000","1,237.86",856,Aug-24,WOODLANDS CRESCENT,Resale,Strata,115,"9,217",-,Executive Condominium,1,99 yrs lease commencing from 1997,25,Outside Central Region,01 to 05
NORTH GAIA,"1,276,000",979.52,"1,303",Aug-24,YISHUN CLOSE,New Sale,Strata,91,"14,022",-,Executive Condominium,1,99 yrs lease commencing from 2021,27,Outside Central Region,11 to 15
NORTH GAIA,"1,287,000",958,"1,343",Aug-24,YISHUN CLOSE,New Sale,Strata,89,"14,461",-,Executive Condominium,1,99 yrs lease commencing from 2021,27,Outside Central Region,11 to 15
LUMINA GRAND,"1,453,000",968.76,"1,500",Aug-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,90,"16,144",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,01 to 05
BELLEWOODS,"1,270,000","1,065.64","1,192",Aug-24,WOODLANDS AVENUE 5,Resale,Strata,99,"12,828",-,Executive Condominium,1,99 yrs lease commencing from 2013,25,Outside Central Region,06 to 10
ESPARINA RESIDENCES,"1,780,000","1,065.64","1,670",Aug-24,COMPASSVALE BOW,Resale,Strata,99,"17,980",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,11 to 15
ARC AT TAMPINES,"1,360,000","1,044.11","1,303",Aug-24,TAMPINES AVENUE 8,Resale,Strata,97,"14,021",-,Executive Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,01 to 05
WATERCOLOURS,"1,170,000",958,"1,221",Aug-24,PASIR RIS LINK,Resale,Strata,89,"13,146",-,Executive Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,06 to 10
PRIVE,"1,670,000","1,097.93","1,521",Aug-24,PUNGGOL FIELD,Resale,Strata,102,"16,373",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,11 to 15
ARC AT TAMPINES,"1,480,000","1,173.28","1,261",Aug-24,TAMPINES AVENUE 8,Resale,Strata,109,"13,578",-,Executive Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,01 to 05
CITYLIFE@TAMPINES,"1,930,000","1,323.97","1,458",Aug-24,TAMPINES CENTRAL 7,Resale,Strata,123,"15,691",-,Executive Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,01 to 05
THE TERRACE,"1,480,000","1,076.4","1,375",Aug-24,EDGEDALE PLAINS,Resale,Strata,100,"14,800",-,Executive Condominium,1,99 yrs lease commencing from 2013,19,Outside Central Region,06 to 10
THE FLORAVALE,"1,300,000","1,302.44",998,Aug-24,WESTWOOD AVENUE,Resale,Strata,121,"10,744",-,Executive Condominium,1,99 yrs lease commencing from 1997,22,Outside Central Region,06 to 10
THE TOPIARY,"1,510,000","1,054.87","1,431",Aug-24,FERNVALE LANE,Resale,Strata,98,"15,408",-,Executive Condominium,1,99 yrs lease commencing from 2012,28,Outside Central Region,11 to 15
BELLEWOODS,"1,300,000","1,065.64","1,220",Aug-24,WOODLANDS AVENUE 5,Resale,Strata,99,"13,131",-,Executive Condominium,1,99 yrs lease commencing from 2013,25,Outside Central Region,01 to 05
THE BROWNSTONE,"1,368,800",979.52,"1,397",Aug-24,CANBERRA DRIVE,Resale,Strata,91,"15,042",-,Executive Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,06 to 10
BELYSA,"1,410,000","1,033.34","1,365",Aug-24,PASIR RIS DRIVE 1,Resale,Strata,96,"14,688",-,Executive Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,11 to 15
ESPARINA RESIDENCES,"1,685,000","1,001.05","1,683",Aug-24,COMPASSVALE BOW,Resale,Strata,93,"18,118",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,11 to 15
THE TOPIARY,"1,880,000","1,334.74","1,409",Aug-24,FERNVALE LANE,Resale,Strata,124,"15,161",-,Executive Condominium,1,99 yrs lease commencing from 2012,28,Outside Central Region,06 to 10
NORTH GAIA,"1,218,000",968.76,"1,257",Aug-24,YISHUN CLOSE,New Sale,Strata,90,"13,533",-,Executive Condominium,1,99 yrs lease commencing from 2021,27,Outside Central Region,01 to 05
WATERBAY,"1,320,000",925.7,"1,426",Aug-24,EDGEFIELD PLAINS,Resale,Strata,86,"15,349",-,Executive Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10
SOL ACRES,"1,060,000",731.95,"1,448",Aug-24,CHOA CHU KANG GROVE,Resale,Strata,68,"15,588",-,Executive Condominium,1,99 yrs lease commencing from 2014,23,Outside Central Region,21 to 25
INZ RESIDENCE,"970,000",688.9,"1,408",Aug-24,CHOA CHU KANG AVENUE 5,Resale,Strata,64,"15,156",-,Executive Condominium,1,99 yrs lease commencing from 2015,23,Outside Central Region,11 to 15
PARC LIFE,"1,050,000",753.48,"1,394",Aug-24,SEMBAWANG CRESCENT,Resale,Strata,70,"15,000",-,Executive Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,11 to 15
THE FLORIDA,"1,500,000","1,388.56","1,080",Aug-24,HOUGANG AVENUE 7,Resale,Strata,129,"11,628",-,Executive Condominium,1,99 yrs lease commencing from 1997,19,Outside Central Region,01 to 05
PARC CENTRAL RESIDENCES,"1,448,000",936.47,"1,546",Jul-24,TAMPINES STREET 86,New Sale,Strata,87,"16,644",-,Executive Condominium,1,99 yrs lease commencing from 2019,18,Outside Central Region,11 to 15
AUSTVILLE RESIDENCES,"1,700,000","1,442.38","1,179",Jul-24,SENGKANG EAST AVENUE,Resale,Strata,134,"12,687",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,16 to 20
WOODSVALE,"1,090,000","1,313.21",830,Jul-24,WOODLANDS DRIVE 72,Resale,Strata,122,"8,934",-,Executive Condominium,1,99 yrs lease commencing from 1997,25,Outside Central Region,01 to 05
LUSH ACRES,"2,250,000","1,722.24","1,306",Jul-24,FERNVALE CLOSE,Resale,Strata,160,"14,063",-,Executive Condominium,1,99 yrs lease commencing from 2013,28,Outside Central Region,21 to 25
FORESTVILLE,"1,246,888","1,033.34","1,207",Jul-24,WOODLANDS DRIVE 16,Resale,Strata,96,"12,988",-,Executive Condominium,1,99 yrs lease commencing from 2012,25,Outside Central Region,11 to 15
THE TERRACE,"1,460,000","1,076.4","1,356",Jul-24,EDGEDALE PLAINS,Resale,Strata,100,"14,600",-,Executive Condominium,1,99 yrs lease commencing from 2013,19,Outside Central Region,06 to 10
SIGNATURE AT YISHUN,"1,370,000","1,076.4","1,273",Jul-24,YISHUN STREET 51,Resale,Strata,100,"13,700",-,Executive Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,11 to 15
NORTH GAIA,"1,321,000","1,001.05","1,320",Jul-24,YISHUN CLOSE,New Sale,Strata,93,"14,204",-,Executive Condominium,1,99 yrs lease commencing from 2021,27,Outside Central Region,01 to 05
THE TOPIARY,"1,450,000","1,054.87","1,375",Jul-24,FERNVALE LANE,Resale,Strata,98,"14,796",-,Executive Condominium,1,99 yrs lease commencing from 2012,28,Outside Central Region,06 to 10
SIMEI GREEN CONDOMINIUM,"1,060,000",968.76,"1,094",Jul-24,SIMEI STREET 4,Resale,Strata,90,"11,778",-,Executive Condominium,1,99 yrs lease commencing from 1996,18,Outside Central Region,06 to 10
INZ RESIDENCE,"1,250,000",882.65,"1,416",Jul-24,CHOA CHU KANG AVENUE 5,Resale,Strata,82,"15,244",-,Executive Condominium,1,99 yrs lease commencing from 2015,23,Outside Central Region,06 to 10
THE VISIONAIRE,"1,375,000",979.52,"1,404",Jul-24,CANBERRA DRIVE,Resale,Strata,91,"15,110",-,Executive Condominium,1,99 yrs lease commencing from 2015,27,Outside Central Region,06 to 10
WHITEWATER,"1,300,000","1,151.75","1,129",Jul-24,PASIR RIS STREET 72,Resale,Strata,107,"12,150",-,Executive Condominium,1,99 yrs lease commencing from 2002,18,Outside Central Region,11 to 15
THE TERRACE,"1,433,000","1,076.4","1,331",Jul-24,EDGEDALE PLAINS,Resale,Strata,100,"14,330",-,Executive Condominium,1,99 yrs lease commencing from 2013,19,Outside Central Region,01 to 05
THE VISIONAIRE,"1,590,000","1,140.98","1,394",Jul-24,CANBERRA DRIVE,Resale,Strata,106,"15,000",-,Executive Condominium,1,99 yrs lease commencing from 2015,27,Outside Central Region,11 to 15
PARK GREEN,"1,500,000","1,377.79","1,089",Jul-24,RIVERVALE LINK,Resale,Strata,128,"11,719",-,Executive Condominium,1,99 yrs lease commencing from 2001,19,Outside Central Region,01 to 05
THE FLORIDA,"1,400,000","1,291.68","1,084",Jul-24,HOUGANG AVENUE 7,Resale,Strata,120,"11,667",-,Executive Condominium,1,99 yrs lease commencing from 1997,19,Outside Central Region,11 to 15
NORTHOAKS,"1,138,000","1,248.62",911,Jul-24,WOODLANDS CRESCENT,Resale,Strata,116,"9,810",-,Executive Condominium,1,99 yrs lease commencing from 1997,25,Outside Central Region,06 to 10
SOL ACRES,"1,485,000","1,044.11","1,422",Jul-24,CHOA CHU KANG GROVE,Resale,Strata,97,"15,309",-,Executive Condominium,1,99 yrs lease commencing from 2014,23,Outside Central Region,21 to 25
EASTVALE,"1,265,333","1,280.92",988,Jul-24,PASIR RIS DRIVE 3,Resale,Strata,119,"10,633",-,Executive Condominium,1,99 yrs lease commencing from 1996,18,Outside Central Region,01 to 05
SEA HORIZON,"2,150,000","1,506.96","1,427",Jul-24,PASIR RIS RISE,Resale,Strata,140,"15,357",-,Executive Condominium,1,99 yrs lease commencing from 2013,18,Outside Central Region,06 to 10
BLOSSOM RESIDENCES,"1,300,000","1,054.87","1,232",Jul-24,SEGAR ROAD,Resale,Strata,98,"13,265",-,Executive Condominium,1,99 yrs lease commencing from 2011,23,Outside Central Region,11 to 15
LUMINA GRAND,"1,720,000","1,140.98","1,507",Jul-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,106,"16,226",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,01 to 05
NORTH GAIA,"1,331,000",979.52,"1,359",Jul-24,YISHUN CLOSE,New Sale,Strata,91,"14,626",-,Executive Condominium,1,99 yrs lease commencing from 2021,27,Outside Central Region,11 to 15
NORTH GAIA,"1,256,000",968.76,"1,297",Jul-24,YISHUN CLOSE,New Sale,Strata,90,"13,956",-,Executive Condominium,1,99 yrs lease commencing from 2021,27,Outside Central Region,11 to 15
NORTH GAIA,"1,314,000","1,001.05","1,313",Jul-24,YISHUN CLOSE,New Sale,Strata,93,"14,129",-,Executive Condominium,1,99 yrs lease commencing from 2021,27,Outside Central Region,01 to 05
NORTH GAIA,"1,350,000","1,033.34","1,306",Jul-24,YISHUN CLOSE,New Sale,Strata,96,"14,063",-,Executive Condominium,1,99 yrs lease commencing from 2021,27,Outside Central Region,01 to 05
THE TOPIARY,"1,070,000",753.48,"1,420",Jul-24,FERNVALE LANE,Resale,Strata,70,"15,286",-,Executive Condominium,1,99 yrs lease commencing from 2012,28,Outside Central Region,11 to 15
LUMINA GRAND,"2,409,000","1,711.48","1,408",Jul-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,159,"15,151",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,11 to 15
THE VALES,"1,530,888","1,033.34","1,481",Jul-24,ANCHORVALE CRESCENT,Resale,Strata,96,"15,947",-,Executive Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,06 to 10
INZ RESIDENCE,"1,580,000","1,108.69","1,425",Jul-24,CHOA CHU KANG AVENUE 5,Resale,Strata,103,"15,340",-,Executive Condominium,1,99 yrs lease commencing from 2015,23,Outside Central Region,06 to 10
TWIN FOUNTAINS,"1,618,888","1,205.57","1,343",Jul-24,WOODLANDS AVENUE 6,Resale,Strata,112,"14,454",-,Executive Condominium,1,99 yrs lease commencing from 2012,25,Outside Central Region,06 to 10
SOL ACRES,"860,000",570.49,"1,507",Jul-24,CHOA CHU KANG GROVE,Resale,Strata,53,"16,226",-,Executive Condominium,1,99 yrs lease commencing from 2014,23,Outside Central Region,06 to 10
RIVERPARC RESIDENCE,"1,480,000","1,076.4","1,375",Jul-24,PUNGGOL DRIVE,Resale,Strata,100,"14,800",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,01 to 05
PRIVE,"2,008,888","1,442.38","1,393",Jul-24,PUNGGOL FIELD,Resale,Strata,134,"14,992",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,06 to 10
WATERWOODS,"2,300,000","1,636.13","1,406",Jul-24,PUNGGOL FIELD WALK,Resale,Strata,152,"15,132",-,Executive Condominium,1,99 yrs lease commencing from 2013,19,Outside Central Region,01 to 05
FORESTVILLE,"1,248,000","1,033.34","1,208",Jul-24,WOODLANDS DRIVE 16,Resale,Strata,96,"13,000",-,Executive Condominium,1,99 yrs lease commencing from 2012,25,Outside Central Region,11 to 15
LUMINA GRAND,"2,052,000","1,453.14","1,412",Jul-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,135,"15,200",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,11 to 15
THE BROWNSTONE,"1,288,000",914.94,"1,408",Jul-24,CANBERRA DRIVE,Resale,Strata,85,"15,153",-,Executive Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,06 to 10
NORTH GAIA,"1,418,000","1,076.4","1,317",Jul-24,YISHUN CLOSE,New Sale,Strata,100,"14,180",-,Executive Condominium,1,99 yrs lease commencing from 2021,27,Outside Central Region,01 to 05
PARC LIFE,"1,480,000","1,065.64","1,389",Jul-24,SEMBAWANG CRESCENT,Resale,Strata,99,"14,949",-,Executive Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,11 to 15
THE BROWNSTONE,"1,390,000",958,"1,451",Jul-24,CANBERRA DRIVE,Resale,Strata,89,"15,618",-,Executive Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,06 to 10
INZ RESIDENCE,"965,000",688.9,"1,401",Jul-24,CHOA CHU KANG AVENUE 5,Resale,Strata,64,"15,078",-,Executive Condominium,1,99 yrs lease commencing from 2015,23,Outside Central Region,11 to 15
THE VISIONAIRE,"1,600,000","1,140.98","1,402",Jul-24,CANBERRA DRIVE,Resale,Strata,106,"15,094",-,Executive Condominium,1,99 yrs lease commencing from 2015,27,Outside Central Region,06 to 10
BELLEWATERS,"1,715,000","1,270.15","1,350",Jul-24,ANCHORVALE CRESCENT,Resale,Strata,118,"14,534",-,Executive Condominium,1,99 yrs lease commencing from 2013,19,Outside Central Region,11 to 15
THE RIVERVALE,"1,418,888","1,302.44","1,089",Jul-24,RIVERVALE LINK,Resale,Strata,121,"11,726",-,Executive Condominium,1,99 yrs lease commencing from 1997,19,Outside Central Region,01 to 05
THE RIVERVALE,"1,360,000","1,313.21","1,036",Jul-24,RIVERVALE LINK,Resale,Strata,122,"11,148",-,Executive Condominium,1,99 yrs lease commencing from 1997,19,Outside Central Region,01 to 05
YEW MEI GREEN,"1,800,000","1,636.13","1,100",Jul-24,CHOA CHU KANG NORTH 6,Resale,Strata,152,"11,842",-,Executive Condominium,1,99 yrs lease commencing from 1997,23,Outside Central Region,16 to 20
ECOPOLITAN,"1,400,000","1,054.87","1,327",Jul-24,PUNGGOL WALK,Resale,Strata,98,"14,286",-,Executive Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10
THE TERRACE,"1,538,000","1,076.4","1,429",Jul-24,EDGEDALE PLAINS,Resale,Strata,100,"15,380",-,Executive Condominium,1,99 yrs lease commencing from 2013,19,Outside Central Region,11 to 15
SIGNATURE AT YISHUN,"960,000",764.24,"1,256",Jul-24,YISHUN STREET 51,Resale,Strata,71,"13,521",-,Executive Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,01 to 05
FORESTVILLE,"1,480,000","1,248.62","1,185",Jul-24,WOODLANDS DRIVE 16,Resale,Strata,116,"12,759",-,Executive Condominium,1,99 yrs lease commencing from 2012,25,Outside Central Region,06 to 10
WOODSVALE,"1,068,888","1,291.68",828,Jul-24,WOODLANDS DRIVE 72,Resale,Strata,120,"8,907",-,Executive Condominium,1,99 yrs lease commencing from 1997,25,Outside Central Region,06 to 10
NORTHWAVE,"1,390,888","1,108.69","1,255",Jul-24,WOODLANDS VIEW,Resale,Strata,103,"13,504",-,Executive Condominium,1,99 yrs lease commencing from 2015,25,Outside Central Region,06 to 10
RIVERPARC RESIDENCE,"1,238,000",828.83,"1,494",Jul-24,PUNGGOL DRIVE,Resale,Strata,77,"16,078",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,06 to 10
NORTHWAVE,"958,888",753.48,"1,273",Jul-24,WOODLANDS VIEW,Resale,Strata,70,"13,698",-,Executive Condominium,1,99 yrs lease commencing from 2015,25,Outside Central Region,06 to 10
PIERMONT GRAND,"1,300,000",839.59,"1,548",Jul-24,SUMANG WALK,Resale,Strata,78,"16,667",-,Executive Condominium,1,99 yrs lease commencing from 2018,19,Outside Central Region,16 to 20
THE BROWNSTONE,"1,300,000",990.29,"1,313",Jul-24,CANBERRA DRIVE,Resale,Strata,92,"14,130",-,Executive Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,01 to 05
TWIN WATERFALLS,"1,565,000","1,119.46","1,398",Jul-24,PUNGGOL WALK,Resale,Strata,104,"15,048",-,Executive Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
RIVERCOVE RESIDENCES,"1,380,000","1,108.69","1,245",Jul-24,ANCHORVALE LANE,Resale,Strata,103,"13,398",-,Executive Condominium,1,99 yrs lease commencing from 2016,19,Outside Central Region,01 to 05
THE RIVERVALE,"1,250,000","1,302.44",960,Jul-24,RIVERVALE LINK,Resale,Strata,121,"10,331",-,Executive Condominium,1,99 yrs lease commencing from 1997,19,Outside Central Region,01 to 05
THE TERRACE,"1,905,000","1,313.21","1,451",Jul-24,EDGEDALE PLAINS,Resale,Strata,122,"15,615",-,Executive Condominium,1,99 yrs lease commencing from 2013,19,Outside Central Region,16 to 20
